"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","n"
"688","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","20-26","Targeted OOS",1
"689","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","27 and Up","Maine",30
"690","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","27 and Up","Other NE",1
"691","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","27 and Up","Remaining USA",4
"692","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","Unknown","Maine",29
"693","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","Unknown","Other NE",2
"694","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","Unknown","Remaining USA",63
"695","Not Stealth","Undergraduate","First-Year Student","Spring 2020","Inquiry","Inquiry","Unknown","Targeted OOS",11
"696","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Applied","19 and Under","Maine",6
"697","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Applied","19 and Under","Remaining USA",1
"698","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Applied","20-26","Maine",2
"699","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Applied","20-26","Remaining USA",3
"700","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Applied","20-26","Targeted OOS",1
"701","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Applied","27 and Up","Maine",2
"702","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","19 and Under","Maine",22
"703","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","19 and Under","Other NE",1
"704","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","19 and Under","Remaining USA",4
"705","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","19 and Under","Targeted OOS",5
"706","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","20-26","Maine",4
"707","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","20-26","Remaining USA",1
"708","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Applicant","Confirmed","27 and Up","Maine",3
"709","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","19 and Under","Maine",8
"710","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","19 and Under","Other NE",6
"711","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","19 and Under","Remaining USA",13
"712","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","19 and Under","Targeted OOS",22
"713","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","20-26","Maine",7
"714","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","20-26","Remaining USA",3
"715","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","27 and Up","Maine",13
"716","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","27 and Up","Remaining USA",3
"717","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","27 and Up","Targeted OOS",1
"718","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","Unknown","Maine",19
"719","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","Unknown","Other NE",1
"720","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","Unknown","Remaining USA",30
"721","Not Stealth","Undergraduate","First-Year Student","Spring 2021","Inquiry","Inquiry","Unknown","Targeted OOS",8
"722","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","19 and Under","Maine",9
"723","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","19 and Under","Other NE",1
"724","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","19 and Under","Remaining USA",3
"725","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","19 and Under","Targeted OOS",5
"726","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","20-26","Targeted OOS",1
"727","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","27 and Up","Maine",1
"728","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","Unknown","Maine",4
"729","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","Unknown","Other NE",1
"730","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","Unknown","Remaining USA",3
"731","Not Stealth","Undergraduate","First-Year Student","Spring 2022","Inquiry","Inquiry","Unknown","Targeted OOS",2
"732","Not Stealth","Undergraduate","First-Year Student","Spring 2023","Inquiry","Inquiry","19 and Under","Maine",3
"733","Not Stealth","Undergraduate","First-Year Student","Spring 2023","Inquiry","Inquiry","Unknown","Maine",1
"734","Not Stealth","Undergraduate","Graduate","Fall 2019","Inquiry","Inquiry","Unknown","Maine",3
"735","Not Stealth","Undergraduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine",2
"736","Not Stealth","Undergraduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS",1
"737","Not Stealth","Undergraduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine",1
"738","Not Stealth","Undergraduate","Graduate","Spring 2019","Inquiry","Inquiry","Unknown","Maine",1
"739","Not Stealth","Undergraduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Maine",1
"740","Not Stealth","Undergraduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Maine",2
"741","Not Stealth","Undergraduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine",2
"742","Not Stealth","Undergraduate","Non-Degree","Fall 2018","Inquiry","Inquiry","27 and Up","Maine",3
"743","Not Stealth","Undergraduate","Non-Degree","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA",1
"744","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Applicant","Applied","27 and Up","Remaining USA",1
"745","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Deposited","","20-26","Maine",1
"746","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Inquiry","Inquiry","20-26","Maine",1
"747","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Inquiry","Inquiry","27 and Up","Maine",4
"748","Not Stealth","Undergraduate","Non-Degree","Fall 2020","Inquiry","Inquiry","27 and Up","Maine",2
"749","Not Stealth","Undergraduate","Non-Degree","Spring 2019","Applicant","Applied","27 and Up","Maine",1
"750","Not Stealth","Undergraduate","Non-Degree","Spring 2019","Inquiry","Inquiry","27 and Up","Maine",3
"751","Not Stealth","Undergraduate","Non-Degree","Spring 2021","Inquiry","Inquiry","20-26","Remaining USA",1
"752","Not Stealth","Undergraduate","Non-Degree","Spring 2021","Inquiry","Inquiry","Unknown","Maine",1
"753","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","27 and Up","Maine",3
"754","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Maine",1
"755","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA",4
"756","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",1
"757","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","20-26","Maine",2
"758","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","Unknown","Maine",1
"759","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA",1
"760","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","27 and Up","Maine",1
"761","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","27 and Up","Remaining USA",1
"762","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","Unknown","Maine",2
"763","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA",1
"764","Not Stealth","Undergraduate","Readmit","Spring 2018","Inquiry","Inquiry","27 and Up","Maine",2
"765","Not Stealth","Undergraduate","Readmit","Spring 2018","Inquiry","Inquiry","27 and Up","Remaining USA",1
"766","Not Stealth","Undergraduate","Readmit","Spring 2018","Inquiry","Inquiry","Unknown","Maine",3
"767","Not Stealth","Undergraduate","Readmit","Spring 2019","Inquiry","Enrolled","27 and Up","Maine",1
"768","Not Stealth","Undergraduate","Readmit","Spring 2019","Inquiry","Inquiry","27 and Up","Maine",3
"769","Not Stealth","Undergraduate","Readmit","Spring 2019","Inquiry","Inquiry","27 and Up","Remaining USA",1
"770","Not Stealth","Undergraduate","Readmit","Spring 2019","Inquiry","Inquiry","Unknown","Maine",2
"771","Not Stealth","Undergraduate","Readmit","Spring 2019","Inquiry","Inquiry","Unknown","Remaining USA",1
"772","Not Stealth","Undergraduate","Readmit","Spring 2020","Inquiry","Inquiry","27 and Up","Maine",1
"773","Not Stealth","Undergraduate","Readmit","Spring 2020","Inquiry","Inquiry","Unknown","Remaining USA",1
"774","Not Stealth","Undergraduate","Readmit","Spring 2021","Inquiry","Inquiry","27 and Up","Targeted OOS",1
"775","Not Stealth","Undergraduate","Readmit","Spring 2021","Inquiry","Inquiry","Unknown","Remaining USA",2
"776","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine",45
"777","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Other NE",3
"778","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA",3
"779","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS",8
"780","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-26","Maine",26
"781","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-26","Other NE",1
"782","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-26","Remaining USA",3
"783","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-26","Targeted OOS",10
"784","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","27 and Up","Maine",19
"785","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","27 and Up","Other NE",1
"786","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","27 and Up","Remaining USA",1
"787","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","27 and Up","Targeted OOS",3
"788","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine",62
"789","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Other NE",1
"790","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS",6
"791","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-26","Maine",45
"792","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-26","Remaining USA",11
"793","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-26","Targeted OOS",14
"794","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","27 and Up","Maine",42
"795","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","27 and Up","Other NE",1
"796","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","27 and Up","Remaining USA",7
"797","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","27 and Up","Targeted OOS",2
"798","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine",29
"799","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA",2
"800","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS",1
"801","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-26","Maine",30
"802","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-26","Other NE",1
"803","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-26","Remaining USA",2
"804","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","27 and Up","Maine",20
"805","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","27 and Up","Remaining USA",3
"806","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","27 and Up","Targeted OOS",1
"807","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine",109
"808","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Other NE",1
"809","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Remaining USA",3
"810","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Targeted OOS",9
"811","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-26","Maine",126
"812","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-26","Other NE",2
"813","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-26","Remaining USA",7
"814","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","20-26","Targeted OOS",8
"815","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","27 and Up","Maine",75
"816","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","27 and Up","Other NE",1
"817","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","27 and Up","Remaining USA",4
"818","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","27 and Up","Targeted OOS",2
"819","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Maine",11
"820","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Other NE",1
"821","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Remaining USA",3
"822","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","19 and Under","Targeted OOS",1
"823","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","20-26","Maine",6
"824","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Admitted","20-26","Targeted OOS",1
"825","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Maine",6
"826","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Other NE",2
"827","Not Stealth","Undergraduate","Transfer","Fall 2018","Inquiry","Applied","19 and Under","Targeted OOS",2
