"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","n","DataDate"
"645","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier",1,2020-10-28
"646","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","19 and Under","Maine","FY18",1,2020-10-28
"647","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Maine","FY15 or earlier",2,2020-10-28
"648","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Maine","FY16",3,2020-10-28
"649","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Maine","FY17",2,2020-10-28
"650","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Maine","FY18",1,2020-10-28
"651","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Maine","FY19",1,2020-10-28
"652","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","20-26","Remaining USA","FY20",2,2020-10-28
"653","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Maine","FY15 or earlier",2,2020-10-28
"654","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Maine","FY16",1,2020-10-28
"655","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Maine","FY18",2,2020-10-28
"656","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Maine","FY19",4,2020-10-28
"657","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Maine","FY20",4,2020-10-28
"658","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Other NE","FY19",1,2020-10-28
"659","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY19",1,2020-10-28
"660","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY20",3,2020-10-28
"661","Not Stealth","Graduate","Graduate","Spring 2020","Applicant","Enrolled","27 and Up","Targeted OOS","FY20",1,2020-10-28
"662","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY18",1,2020-10-28
"663","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Maine","FY17",1,2020-10-28
"664","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Maine","FY18",2,2020-10-28
"665","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Maine","FY19",4,2020-10-28
"666","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Maine","FY20",3,2020-10-28
"667","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Maine","FY21",1,2020-10-28
"668","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Other NE","FY20",1,2020-10-28
"669","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Remaining USA","FY19",4,2020-10-28
"670","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Remaining USA","FY20",5,2020-10-28
"671","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY18",1,2020-10-28
"672","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY19",1,2020-10-28
"673","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"674","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Maine","FY19",6,2020-10-28
"675","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Maine","FY20",35,2020-10-28
"676","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Maine","FY21",1,2020-10-28
"677","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Other NE","FY19",1,2020-10-28
"678","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY19",2,2020-10-28
"679","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY20",17,2020-10-28
"680","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY21",1,2020-10-28
"681","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Targeted OOS","FY19",2,2020-10-28
"682","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","27 and Up","Targeted OOS","FY20",2,2020-10-28
"683","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier",2,2020-10-28
"684","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Maine","FY18",2,2020-10-28
"685","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Maine","FY19",27,2020-10-28
"686","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Maine","FY20",57,2020-10-28
"687","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Maine","FY21",2,2020-10-28
"688","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY17",1,2020-10-28
"689","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY19",12,2020-10-28
"690","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY20",35,2020-10-28
"691","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY19",1,2020-10-28
"692","Not Stealth","Graduate","Graduate","Spring 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY20",3,2020-10-28
"693","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Admitted","20-26","Maine","FY18",1,2020-10-28
"694","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","19 and Under","Maine","FY15 or earlier",1,2020-10-28
"695","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","19 and Under","Maine","FY16",2,2020-10-28
"696","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Maine","FY15 or earlier",1,2020-10-28
"697","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Maine","FY19",2,2020-10-28
"698","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Maine","FY20",2,2020-10-28
"699","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Remaining USA","FY20",1,2020-10-28
"700","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","20-26","Remaining USA","FY21",1,2020-10-28
"701","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine","FY15 or earlier",2,2020-10-28
"702","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine","FY17",1,2020-10-28
"703","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine","FY18",5,2020-10-28
"704","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine","FY19",3,2020-10-28
"705","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine","FY20",5,2020-10-28
"706","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Maine","FY21",3,2020-10-28
"707","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Applied","27 and Up","Remaining USA","FY20",2,2020-10-28
"708","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier",2,2020-10-28
"709","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine","FY15 or earlier",6,2020-10-28
"710","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine","FY16",1,2020-10-28
"711","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine","FY17",1,2020-10-28
"712","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine","FY18",1,2020-10-28
"713","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine","FY19",2,2020-10-28
"714","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Maine","FY20",1,2020-10-28
"715","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Other NE","FY21",1,2020-10-28
"716","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Remaining USA","FY20",2,2020-10-28
"717","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","20-26","Targeted OOS","FY20",1,2020-10-28
"718","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine","FY15 or earlier",6,2020-10-28
"719","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine","FY16",2,2020-10-28
"720","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine","FY17",1,2020-10-28
"721","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine","FY19",3,2020-10-28
"722","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine","FY20",7,2020-10-28
"723","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Maine","FY21",1,2020-10-28
"724","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Remaining USA","FY15 or earlier",1,2020-10-28
"725","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Remaining USA","FY20",4,2020-10-28
"726","Not Stealth","Graduate","Graduate","Spring 2021","Applicant","Confirmed","27 and Up","Targeted OOS","FY21",1,2020-10-28
"727","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Enrolled","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"728","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Enrolled","27 and Up","Maine","FY21",1,2020-10-28
"729","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","20-26","Maine","FY20",3,2020-10-28
"730","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","20-26","Maine","FY21",2,2020-10-28
"731","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","20-26","Remaining USA","FY20",2,2020-10-28
"732","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","20-26","Targeted OOS","FY20",1,2020-10-28
"733","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Maine","FY17",1,2020-10-28
"734","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Maine","FY19",2,2020-10-28
"735","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Maine","FY20",5,2020-10-28
"736","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Maine","FY21",13,2020-10-28
"737","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Other NE","FY21",2,2020-10-28
"738","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Remaining USA","FY20",5,2020-10-28
"739","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Remaining USA","FY21",6,2020-10-28
"740","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","27 and Up","Targeted OOS","FY21",1,2020-10-28
"741","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier",1,2020-10-28
"742","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY16",2,2020-10-28
"743","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY17",2,2020-10-28
"744","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY18",1,2020-10-28
"745","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY19",7,2020-10-28
"746","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY20",23,2020-10-28
"747","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Maine","FY21",17,2020-10-28
"748","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY19",1,2020-10-28
"749","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY20",13,2020-10-28
"750","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY21",4,2020-10-28
"751","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY19",1,2020-10-28
"752","Not Stealth","Graduate","Graduate","Spring 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY21",1,2020-10-28
"753","Not Stealth","Graduate","Graduate","Spring 2022","Inquiry","Inquiry","27 and Up","Maine","FY21",1,2020-10-28
"754","Not Stealth","Graduate","Graduate","Spring 2022","Inquiry","Inquiry","27 and Up","Remaining USA","FY20",1,2020-10-28
"755","Not Stealth","Graduate","Graduate","Spring 2022","Inquiry","Inquiry","Unknown","Maine","FY20",2,2020-10-28
"756","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY17",1,2020-10-28
"757","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY18",14,2020-10-28
"758","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Maine","FY19",4,2020-10-28
"759","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17",1,2020-10-28
"760","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","27 and Up","Remaining USA","FY19",1,2020-10-28
"761","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","Unknown","Maine",NA,1,2020-10-28
"762","Not Stealth","Undergraduate","","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS",NA,3,2020-10-28
"763","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY18",1,2020-10-28
"764","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY19",1,2020-10-28
"765","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","20-26","Maine","FY19",1,2020-10-28
"766","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","27 and Up","Maine","FY19",1,2020-10-28
"767","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","27 and Up","Remaining USA","FY19",1,2020-10-28
"768","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Maine",NA,2,2020-10-28
"769","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY19",2,2020-10-28
"770","Not Stealth","Undergraduate","","Fall 2019","Inquiry","Inquiry","Unknown","Targeted OOS",NA,1,2020-10-28
"771","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18",1,2020-10-28
"772","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19",1,2020-10-28
"773","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY19",1,2020-10-28
"774","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY20",2,2020-10-28
"775","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY21",1,2020-10-28
"776","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY18",1,2020-10-28
"777","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY19",1,2020-10-28
"778","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY18",2,2020-10-28
"779","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY19",1,2020-10-28
"780","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY20",4,2020-10-28
"781","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","27 and Up","Remaining USA","FY20",1,2020-10-28
"782","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","Unknown","Other NE","FY19",1,2020-10-28
"783","Not Stealth","Undergraduate","","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY19",1,2020-10-28
"784","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY19",1,2020-10-28
"785","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY21",1,2020-10-28
"786","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21",1,2020-10-28
"787","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","27 and Up","Targeted OOS","FY21",1,2020-10-28
"788","Not Stealth","Undergraduate","","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY19",1,2020-10-28
"789","Not Stealth","Undergraduate","","Fall 2022","Inquiry","Inquiry","19 and Under","Remaining USA","FY21",1,2020-10-28
"790","Not Stealth","Undergraduate","","Spring 2018","Inquiry","Inquiry","19 and Under","Maine","FY18",12,2020-10-28
"791","Not Stealth","Undergraduate","","Spring 2018","Inquiry","Inquiry","19 and Under","Remaining USA","FY18",1,2020-10-28
"792","Not Stealth","Undergraduate","","Spring 2018","Inquiry","Inquiry","27 and Up","Maine","FY19",1,2020-10-28
"793","Not Stealth","Undergraduate","","Spring 2019","Inquiry","Inquiry","19 and Under","Maine","FY17",8,2020-10-28
"794","Not Stealth","Undergraduate","","Spring 2019","Inquiry","Inquiry","19 and Under","Maine","FY18",11,2020-10-28
"795","Not Stealth","Undergraduate","","Spring 2019","Inquiry","Inquiry","19 and Under","Maine","FY19",17,2020-10-28
"796","Not Stealth","Undergraduate","","Spring 2019","Inquiry","Inquiry","19 and Under","Remaining USA","FY19",1,2020-10-28
"797","Not Stealth","Undergraduate","","Spring 2019","Inquiry","Inquiry","27 and Up","Maine","FY19",1,2020-10-28
"798","Not Stealth","Undergraduate","","Spring 2020","Inquiry","Inquiry","20-26","Maine","FY20",1,2020-10-28
